-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,text-shopee-primary,pointer-events-none_3,text-ellipsis,img_2,text-white_2,truncate,_container,_container_link,img,text-xs,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m998fwv03euz0d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A35 5G 8/256 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.799.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,52 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,< 2 Hari,,"Samsung A35 5G 8/256 SECOND MULUS TERAWAT
Rp
3.799.000
5.0
52 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/Samsung-A35-5G-8-256-SECOND-MULUS-TERAWAT-i.309409025.29974878704?extraParams=%7B%22display_model_id%22%3A445149321846%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e9b9a70-53d5-46a8-9cc8-0320916ecdab&xptdk=2e9b9a70-53d5-46a8-9cc8-0320916ecdab,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rbl7-lpjfhepny9m3d4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A05 Ram 4/64GB | Ram 4/128GB | Ram 6/128GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.399.999,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,129 Terjual,-7%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Cashback 99%,,"Samsung A05 Ram 4/64GB | Ram 4/128GB | Ram 6/128GB ( Second )
Rp
1.399.999
-7%
Cashback 99%
4.8
129 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A05-Ram-4-64GB-Ram-4-128GB-Ram-6-128GB-(-Second-)-i.288677122.25654321467?extraParams=%7B%22display_model_id%22%3A157154016031%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba1e0f03-1585-4d74-9355-51131a3dd765&xptdk=ba1e0f03-1585-4d74-9355-51131a3dd765,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbot13ooo0wj0e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG A15 4G 8/256GB // 8/128GB SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.121.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,15 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"SAMSUNG A15 4G 8/256GB // 8/128GB SECOND MULUS
Rp
2.121.000
5.0
15 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/SAMSUNG-A15-4G-8-256GB-8-128GB-SECOND-MULUS-i.309409025.40556986751?extraParams=%7B%22display_model_id%22%3A296107444629%2C%22model_selection_logic%22%3A3%7D&sp_atk=40365c9e-5c7b-4f65-be9a-8f9079d3f8b2&xptdk=40365c9e-5c7b-4f65-be9a-8f9079d3f8b2,,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmo6l8upy58vbe,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A54 5G 8/256 Resmi SEIN Bekas Second Full Original Fungsi Normal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.050.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bojonegoro,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Samsung A54 5G 8/256 Resmi SEIN Bekas Second Full Original Fungsi Normal
Rp
2.050.000
< 2 Hari
Kab. Bojonegoro",https://shopee.co.id/Samsung-A54-5G-8-256-Resmi-SEIN-Bekas-Second-Full-Original-Fungsi-Normal-i.22503329.41059532940?extraParams=%7B%22display_model_id%22%3A310733479498%2C%22model_selection_logic%22%3A3%7D&sp_atk=f7f8640d-9b4e-4962-b48e-acd29a8fb987&xptdk=f7f8640d-9b4e-4962-b48e-acd29a8fb987,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mndttdxdyl1i9e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung Galaxy S22 5G 8/256GB Second Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.510.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ponorogo,65 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy S22 5G 8/256GB Second Garansi Resmi
Rp
2.510.000
5.0
65 Terjual
2-3 Hari
Kab. Ponorogo",https://shopee.co.id/Samsung-Galaxy-S22-5G-8-256GB-Second-Garansi-Resmi-i.15489918.26680463203?extraParams=%7B%22display_model_id%22%3A178801003102%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4134eec-3ccc-4934-8550-8ac61b050bfe&xptdk=a4134eec-3ccc-4934-8550-8ac61b050bfe,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lusvfxfnifm292,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung S22 S21 Ultra S20 Ultra S20+ S21+ 12/512 128GB 256GB Minusan Sein Original Second8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.570.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,734 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung S22 S21 Ultra S20 Ultra S20+ S21+ 12/512 128GB 256GB Minusan Sein Original Second8
Rp
1.570.000
4.9
734 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Samsung-S22-S21-Ultra-S20-Ultra-S20-S21-12-512-128GB-256GB-Minusan-Sein-Original-Second8-i.221779283.25858857140?extraParams=%7B%22display_model_id%22%3A302413721571%2C%22model_selection_logic%22%3A3%7D&sp_atk=ccaaa12f-fdf9-4d38-916c-bf369f5e5a9b&xptdk=ccaaa12f-fdf9-4d38-916c-bf369f5e5a9b,,,
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m4c2otyaih6g87,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A15 5G 8/256 Second Mulus Terwat Fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.449.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,7 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"Samsung A15 5G 8/256 Second Mulus Terwat Fullset
Rp
2.449.000
5.0
7 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/Samsung-A15-5G-8-256-Second-Mulus-Terwat-Fullset-i.309409025.29922036012?extraParams=%7B%22display_model_id%22%3A178633366919%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9ab219f-1de7-48bc-bc3b-4e4fda51858e&xptdk=b9ab219f-1de7-48bc-bc3b-4e4fda51858e,,,
https://down-id.img.susercontent.com/file/id-11134207-7qul6-lkcerzvjo98983,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A54 5G 8/256GB Second Fullset Tested,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.399.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,404 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy A54 5G 8/256GB Second Fullset Tested
Rp
3.399.000
4.9
404 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-A54-5G-8-256GB-Second-Fullset-Tested-i.37906250.20579973833?extraParams=%7B%22display_model_id%22%3A206948634970%2C%22model_selection_logic%22%3A3%7D&sp_atk=f66d4654-6fb4-460c-9eca-3560453ad9c7&xptdk=f66d4654-6fb4-460c-9eca-3560453ad9c7,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m8u1v3ruurgy41,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Samsung A55 5G Ram 8/128GB | Ram 8/256GB | Ram 12/256GB (Second),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.799.199,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,166 Terjual,-14%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"Samsung A55 5G Ram 8/128GB | Ram 8/256GB | Ram 12/256GB (Second)
Rp
4.799.199
-14%
4.8
166 Terjual
2 jam
Surabaya",https://shopee.co.id/Samsung-A55-5G-Ram-8-128GB-Ram-8-256GB-Ram-12-256GB-(Second)-i.194632330.28854849622?extraParams=%7B%22display_model_id%22%3A215228893666%2C%22model_selection_logic%22%3A3%7D&sp_atk=20cd9198-6591-4854-bf0e-9fdbf82396b5&xptdk=20cd9198-6591-4854-bf0e-9fdbf82396b5,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mbzfe8yo5ujm98,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG S22 ULTRA 12/1TB // 12/512GB // 12/256GB SEIN SECOND MULUS PEMAKAIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.049.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,17 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"SAMSUNG S22 ULTRA 12/1TB // 12/512GB // 12/256GB SEIN SECOND MULUS PEMAKAIAN
Rp
8.049.000
5.0
17 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/SAMSUNG-S22-ULTRA-12-1TB-12-512GB-12-256GB-SEIN-SECOND-MULUS-PEMAKAIAN-i.309409025.29431311224?extraParams=%7B%22display_model_id%22%3A305669924519%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ed165e8-f89e-4c85-b0d6-dd6928ffb507&xptdk=4ed165e8-f89e-4c85-b0d6-dd6928ffb507,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m6m9784msn5gd6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy S24 Fe 8/256 Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.450.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,131 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Samsung Galaxy S24 Fe 8/256 Second Original
Rp
7.450.000
5.0
131 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-S24-Fe-8-256-Second-Original-i.182707501.26627252279?extraParams=%7B%22display_model_id%22%3A188605042964%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e56e151-c087-45d2-92ab-dfea7a05b56c&xptdk=2e56e151-c087-45d2-92ab-dfea7a05b56c,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m7v0h3cez9z8f1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Note 20 LTE 8/256 Second Fullset Nominus Siap Lembur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.100.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),10 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,< 2 Hari,,"Samsung Note 20 LTE 8/256 Second Fullset Nominus Siap Lembur
Rp
3.100.000
4.9
10 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Samsung-Note-20-LTE-8-256-Second-Fullset-Nominus-Siap-Lembur-i.133913527.26180811105?extraParams=%7B%22display_model_id%22%3A360614554148%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b1ade9b-5833-40aa-b81a-73e7d470faec&xptdk=5b1ade9b-5833-40aa-b81a-73e7d470faec,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mcei8s3pj4hn2c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung A33 5G 8/256GB // 8/128GB // 6/128GB SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.555.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,11 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"Samsung A33 5G 8/256GB // 8/128GB // 6/128GB SECOND MULUS TERAWAT
Rp
2.555.000
4.9
11 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/Samsung-A33-5G-8-256GB-8-128GB-6-128GB-SECOND-MULUS-TERAWAT-i.309409025.29022276068?extraParams=%7B%22display_model_id%22%3A420047306272%2C%22model_selection_logic%22%3A3%7D&sp_atk=a0deb0f4-2284-41cb-a6c3-d4a8cbaf2e17&xptdk=a0deb0f4-2284-41cb-a6c3-d4a8cbaf2e17,,,
https://down-id.img.susercontent.com/file/id-11134207-81zte-mec2x4t91rsyb1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A15 4g 8/128 8/256 Second Fullset Istimewa Siap Lembur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.875.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),41 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,< 2 Hari,,"Samsung A15 4g 8/128 8/256 Second Fullset Istimewa Siap Lembur
Rp
1.875.000
4.9
41 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Samsung-A15-4g-8-128-8-256-Second-Fullset-Istimewa-Siap-Lembur-i.133913527.28131782380?extraParams=%7B%22display_model_id%22%3A395297897906%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ec06539-c873-432b-b280-c9e115f827b6&xptdk=3ec06539-c873-432b-b280-c9e115f827b6,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-maictjf8te44ff,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung S22 8/256GB // 8/128GB RESMI SEIN SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,11 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"Samsung S22 8/256GB // 8/128GB RESMI SEIN SECOND MULUS
Rp
5.399.000
5.0
11 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/Samsung-S22-8-256GB-8-128GB-RESMI-SEIN-SECOND-MULUS-i.309409025.28228910093?extraParams=%7B%22display_model_id%22%3A272113855101%2C%22model_selection_logic%22%3A3%7D&sp_atk=550b956a-e0c4-4dd2-bd5e-25f9a461078a&xptdk=550b956a-e0c4-4dd2-bd5e-25f9a461078a,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9sv5mrujz1904,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SAMSUNG A36 5G 8/256GB SECOND MULUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.949.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,37 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 jam,,"SAMSUNG A36 5G 8/256GB SECOND MULUS
Rp
3.949.000
5.0
37 Terjual
2 jam
Kab. Sidoarjo",https://shopee.co.id/SAMSUNG-A36-5G-8-256GB-SECOND-MULUS-i.309409025.42451018331?extraParams=%7B%22display_model_id%22%3A258906216636%2C%22model_selection_logic%22%3A3%7D&sp_atk=9112db43-363f-47ce-9074-2b3571f96d4c&xptdk=9112db43-363f-47ce-9074-2b3571f96d4c,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m9y5aa9x64ojda,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy S21 | S21 Plus | S21 Ultra Second Original Resmi Sein,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.969.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,27 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Hadiah Gratis,"Samsung Galaxy S21 | S21 Plus | S21 Ultra Second Original Resmi Sein
Rp
3.969.000
Hadiah Gratis
4.9
27 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Samsung-Galaxy-S21-S21-Plus-S21-Ultra-Second-Original-Resmi-Sein-i.29527102.17236224483?extraParams=%7B%22display_model_id%22%3A286149309010%2C%22model_selection_logic%22%3A3%7D&sp_atk=dcf0668b-2fe9-4fb5-af21-917a53f154a3&xptdk=dcf0668b-2fe9-4fb5-af21-917a53f154a3,,,
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m3g5zdisab8861,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung A54 5g 8/128 8/256 Second Fullset Normal Siap Lembur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.825.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),92 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,< 2 Hari,,"Samsung A54 5g 8/128 8/256 Second Fullset Normal Siap Lembur
Rp
3.825.000
4.9
92 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Samsung-A54-5g-8-128-8-256-Second-Fullset-Normal-Siap-Lembur-i.133913527.25588410925?extraParams=%7B%22display_model_id%22%3A247041401965%2C%22model_selection_logic%22%3A3%7D&sp_atk=21375d2b-bcfa-41bf-829c-883d55052e8e&xptdk=21375d2b-bcfa-41bf-829c-883d55052e8e,,,
