nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,kategori,brand,kondisi,platform
Hp second Lenovo A2010 4G bisa wa yutube Ram 1/8GB normal tinggal warna hitam Real pick,Rp190.000,5.0,3 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
Lenovo vibe P1ma40 Ram 2/16 GB 4G second normal warna hitam,Rp319.000,4.8,5 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
Hp lenovo a2010,Rp650.000,,,Kab. Tangerang,Hp,Lenovo,Baru,Shopee
Lenovo A6020 (Baca Deskripsi),Rp100.000,,,Bandung,Hp,Lenovo,Baru,Shopee
Evercoss M6A 4/32 Garansi Resmi,Rp588.000,4.9,592 Terjual,Bekasi,Hp,Lenovo,Baru,Shopee
Lenovo vibe c a2020 minus mati,Rp40.000,,,Semarang,Hp,Lenovo,Baru,Shopee
"Xiaomi Redmi Note 15 5G (6/128 GB) (8/256 GB) (12/512 GB) | Baterai 5520mAh dengan desain ramping | Kaca layar dengan daya tahan tinggi | IP66 Ketahanan debu dan air | Kamera super jernih 108MP | Layar AMOLED FHD+ 6,77"" | NFC [Xiaomi Official Store]",Rp3.499.000,4.9,10RB+ Terjual,Kab. Tangerang,Hp,Lenovo,Baru,Shopee
lenovo a6600,Rp250.000,,,Kab. Bandung Barat,Hp,Lenovo,Baru,Shopee
HP LENOVO A6000 bootloop (tanpa baterai),Rp108.000,,,Kab. Cianjur,Hp,Lenovo,Baru,Shopee
HP MURAH!!! RESMI lenovo moto e3 power,Rp700.000,,,,Hp,Lenovo,Baru,Shopee
Lenovo P780 Ram 1GB 8GB,Rp228.000,,,Tangerang,Hp,Lenovo,Baru,Shopee
Lenovo A2020 mati lcd utuh bahan,Rp54.999,,,Malang,Hp,Lenovo,Baru,Shopee
LENOVO P1 TURBO P1a42 Ram 3/32GB NFC original normal real pick,Rp500.000,5.0,4 Terjual,Jakarta Timur,Hp,Lenovo,Baru,Shopee
Lenovo 2010 4G / LTE,Rp410.000,,,Kab. Kendal,Hp,Lenovo,Baru,Shopee
Lenovo vibe K4 note,Rp600.000,,,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Lenovo K5(K350T) minus lcd saja,Rp150.000,,,Makassar,Hp,Lenovo,Baru,Shopee
Lenovo vibe c a2020 minus,Rp60.000,,,Semarang,Hp,Lenovo,Baru,Shopee
Lenovo vibe a2020a40 minus,Rp100.000,,,Kab. Lombok Tengah,Hp,Lenovo,Baru,Shopee
OPPO Reno13 F 5G 12GB+256GB & 8GB+256GB,Rp4.799.000,4.9,4RB+ Terjual,Tangerang,Hp,Lenovo,Baru,Shopee
Lenovo S850 Ram 1 Gb original Normal ada minus,Rp375.000,,1 Terjual,Kab. Sleman,Hp,Lenovo,Baru,Shopee
Smartphone Vivo Y71 Ram 6/128Gb Garansi,Rp549.000,4.7,1RB+ Terjual,Bekasi,Hp,Lenovo,Baru,Shopee
LENOVO A6020A46,Rp380.000,,,Kab. Pasuruan,Hp,Lenovo,Baru,Shopee
hp lenovo k5 plus A6020A46 kondisi mati,Rp75.000,,,Kab. Sidoarjo,Hp,Lenovo,Baru,Shopee
hp lenovo a6000 kondisi bahann,Rp125.000,,,Kab. Klaten,Hp,Lenovo,Baru,Shopee
Hp lenovo a2010,Rp625.000,,,Kab. Cianjur,Hp,Lenovo,Baru,Shopee
Handphone Lenov* S850 Second Terawat,Rp500.000,,,Cirebon,Hp,Lenovo,Baru,Shopee
Lenovo k305t minus lcd baca deskripsi!!!!,Rp200.000,,,Bogor,Hp,Lenovo,Baru,Shopee
lenovo L19111 minus lcd,Rp250.000,,,Kab. Lombok Tengah,Hp,Lenovo,Baru,Shopee
LENOVO A2010 4G - 8 GB - Garansi Resmi 1 Tahun,Rp1.065.000,,,Tangerang Selatan,Hp,Lenovo,Baru,Shopee
"[ONLINE EXCLUSIVE] vivo V50 5G (8/256) Rounded-edge Design, ZEISS Group Potrait, 6000mAh Battery+90W Flashcharge, IP68+IP69, vivo AI Color: Harmony Red, Solid Black",Rp5.499.000,4.9,2RB+ Terjual,Surabaya,Hp,Lenovo,Baru,Shopee
lenovo k5 pro 4/64gb all operator fullset bekas,Rp800.000,,,Bekasi,Hp,Lenovo,Baru,Shopee
LENOVO S960 MULUS FLAGSHIP SLIM 2/16GB ANDROID BATANGAN,Rp500.000,,,Medan,Hp,Lenovo,Baru,Shopee
"vivo V50 Lite 5G (8/256) Borderless Immersive Screen, Sony IMX882, 6500mAh Battery+90W Flashcharge, AI Erase 2.0, All-round Impact Resistance",Rp4.099.000,4.9,2RB+ Terjual,Surabaya,Hp,Lenovo,Baru,Shopee
Lenovo Vibe C A2020 RAM 1GB ROM 16GB 4G LTE Dual SIM,Rp1.375.000,,,Tangerang,Hp,Lenovo,Baru,Shopee
murah hp lenovo A7000 bekas pemakaian normal min antigores / layar retak sesuai dipoto,Rp519.000,,,,Hp,Lenovo,Baru,Shopee
HP VIVO Y17 RAM 8/256GB New 99% Garansi 12 bulan Murah,Rp939.930,4.6,145 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
[NEW LAUNCH] Y05 (4/64) (4/128) - BNIB Garansi Resmi vivo Indonesia Y05 6.74 HD+ 120 Hz Baterai Besar 6500 mAh & Perlindungan SGS,Rp1.861.000,5.0,56 Terjual,Surabaya,Hp,Lenovo,Baru,Shopee
realme Note 80 4GB+8GB*|128GB (Desain Tangguh | 6300mAh Baterai | Proteksi ArmorShell™ | Jaminan Lancar Hingga 48-bulan | IP54),Rp1.829.000,4.9,170 Terjual,Medan,Hp,Lenovo,Baru,Shopee
"Lenovo Legion 2 Pro 5G - 512gb, 256GB, 128gb BNIB - ORIGINAL",Rp11.161.500,5.0,6 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
DIZO Star 500 Featured Phone,Rp269.000,4.8,457 Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
Dizo Star 300 Featured Phone,Rp179.000,4.9,321 Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
itel City200 NFC RAM 128+8GB(4+4GB) - Big Battery 5200mAh - 6.78'' 120Hz IP65 High Brightness Display,Rp1.599.000,4.9,3RB+ Terjual,Jakarta Barat,Hp,Lenovo,Baru,Shopee
LG K4 4 G LTE Android,Rp165.000,5.0,6 Terjual,Kab. Bogor,Hp,Lenovo,Baru,Shopee
Evercoss M6A 4/32 Ram 4GB Internal 32GB HP Android Murah Garansi Resmi,Rp545.000,4.8,1RB+ Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Hp Nexcom C1000 mini fullset,Rp49.990,4.2,18 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Itel A100C 4GB/64GB Garansi Resmi Itel Indonesia,Rp1.369.000,5.0,658 Terjual,Jakarta Pusat,Hp,Lenovo,Baru,Shopee
Handphone HP Nokia 110 2024 - Nokia Jadul - Original Garansi Resmi 1Tahun,Rp366.000,4.9,1RB+ Terjual,Surabaya,Hp,Lenovo,Baru,Shopee
"[NEW LAUNCH] vivo V70 5G (12/256) 10x Telephoto Zoom, AI Stage Mode, 4K 60 fps Video Recording, AI Travel Portrait, OriginOS 6.0",Rp8.999.000,5.0,212 Terjual,Surabaya,Hp,Lenovo,Baru,Shopee
"ITEL A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery",Rp1.304.000,4.9,1RB+ Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
Infinix Smart 20 4/64GB - Up to 8GB Extended RAM - Mediatek Helio G81 - 6.78” - 8MP - 5200 mAh - IP64,Rp1.699.000,5.0,10RB+ Terjual,Jakarta Utara,Hp,Lenovo,Baru,Shopee
Handphone Unik Ti.phone T58 Dual Camera,Rp20.000,4.2,106 Terjual,,Hp,Lenovo,Baru,Shopee
LenovoS5kondisirusaklcd,Rp250.000,,,Semarang,Hp,Lenovo,Bekas,Shopee
Lenovo A6600 plus 4G Ram 2/16Gb Normal lancar,Rp290.000,4.0,2 Terjual,Kab. Sleman,Hp,Lenovo,Bekas,Shopee
Lenovo A2010a bekas,Rp110.500,,,Surabaya,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO A1000 MATI TOTAL,Rp50.000,5.0,7 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
HP Handphone Lenovo S850 bekas. Baca deskripsi!,Rp250.000,,,Kab. Lampung Selatan,Hp,Lenovo,Bekas,Shopee
"UNIT BARU - HARGA BEKAS | LENOVO A7700 - [WIFI ONLY] KAMERA 8MP, RAM 2/16GB, BAT 2900MAH",Rp650.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO X2 MATI TOTAL,Rp140.000,,1 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo A6000 Seken 4G LTE Android 5 RAM 1GB ROM 8GB,Rp229.000,,3 Terjual,Kab. Pati,Hp,Lenovo,Bekas,Shopee
Lenovo S930 RAM 1GB Internal 8GB Bekas Resmi,Rp229.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo K5 (K350t) RAM 3/32 - minus bisa pakai,Rp300.000,5.0,1 Terjual,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
lenovo moto m minus,Rp150.000,,,Kab. Semarang,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO A328 MATI TOTAL,Rp50.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo S880 kondisi kerusakan gambling,Rp35.000,,,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO P780 MATI TOTAL,Rp100.000,5.0,1 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO A319 MATI TOTAL,Rp50.000,,1 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
LENOVO VIBE K5 RAM 2/16GB HANDPHONE ANDROID SECOND NORMAL SIAP PAKAI,Rp450.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
Lenovo S60a Minus TS,Rp107.000,,,Makassar,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO A326 MATI TOTAL,Rp50.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo k13 hidup minus lcd,Rp165.000,,,Kab. Bogor,Hp,Lenovo,Bekas,Shopee
Lenovo K5 K350T Minus,Rp200.000,,,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
Lenovo Vibe C 4G Ram 1/8Gb Nyala minus,Rp135.000,,,Kab. Sleman,Hp,Lenovo,Bekas,Shopee
ANDROID LENOVO S660 HIDUP NORMAL TAPI LCD RUSAK,Rp35.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo vibe P1ma40 Ram 2/16 GB 4G second normal warna hitam,Rp319.000,4.8,5 Terjual,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO S6-A MATI TOTAL,Rp75.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO VIBE C A2020A40 MATI TOTAL,Rp100.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Hp second Lenovo A2010 4G bisa wa yutube Ram 1/8GB normal tinggal warna hitam Real pick,Rp190.000,5.0,3 Terjual,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
Unit Lenovo A6000 kondisi apa adanya hidup,Rp350.000,,,Kab. Karangasem,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND LENOVO S930 MATI TOTAL,Rp110.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
lenovo k5 pro 4/64gb all operator fullset bekas,Rp800.000,,,Bekasi,Hp,Lenovo,Bekas,Shopee
Lenovo A7000 minus lcd ram 2/16,Rp120.000,,,Makassar,Hp,Lenovo,Bekas,Shopee
Lenovo K5 Pro 4/64 (SECOND),Rp800.000,,,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
"Handphone Lenovo A7000, pemakaian second",Rp500.000,,,Kab. Sumedang,Hp,Lenovo,Bekas,Shopee
murah hp lenovo A7000 bekas pemakaian normal min antigores / layar retak sesuai dipoto,Rp519.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo S5 k520,Rp480.000,,,,Hp,Lenovo,Bekas,Shopee
hp lenovo s920 judul,Rp120.000,,,Kab. Kendal,Hp,Lenovo,Bekas,Shopee
Smartphone Android Lenovo A6000 Rilis 2015,Rp80.000,,,Kab. Bantul,Hp,Lenovo,Bekas,Shopee
lenovo k350t mesin hidup,Rp160.000,,,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
LENOVO A6600D40 / A6600 PLUS,Rp160.000,,,Kab. Klaten,Hp,Lenovo,Bekas,Shopee
Lenovo Vibe K5 plus | Jual Mesin Original,Rp120.000,,,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
Lenovo A1000,Rp150.000,,,Kab. Banjar,Hp,Lenovo,Bekas,Shopee
Android Gambling Lenovo A369i hasil ngerosok...,Rp24.900,4.0,5 Terjual,Kab. Probolinggo,Hp,Lenovo,Bekas,Shopee
Ecer Lenovo A600 Original Bawaan,Rp25.000,,,Surabaya,Hp,Lenovo,Bekas,Shopee
LENOVO A60 BAHAN,Rp45.000,,,Kab. Wonogiri,Hp,Lenovo,Bekas,Shopee
lenovo a7700,Rp350.000,5.0,1 Terjual,Kab. Sidoarjo,Hp,Lenovo,Bekas,Shopee
Handphone Lenovo k4 Note,Rp250.000,,,Jakarta Selatan,Hp,Lenovo,Bekas,Shopee
LENOVO S650 8 GB ANDROID 7,Rp100.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo G03,Rp40.000,5.0,5 Terjual,Kab. Bogor,Hp,Lenovo,Bekas,Shopee
lenovo k13 normal,Rp325.000,5.0,2 Terjual,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
Lenovo A6000,Rp200.000,,,Bekasi,Hp,Lenovo,Bekas,Shopee
lenovo,Rp30.000,,,,Hp,Lenovo,Bekas,Shopee
lenovo k10e70 mesin normal,Rp150.000,,,Kab. Pasuruan,Hp,Lenovo,Bekas,Shopee
"Hp LENOVO A7000-a LENOVO A7000 RAM 2/16 GB LAYAR 5,5 INCHI Mulus Segel sesuai foto",Rp325.000,5.0,6 Terjual,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
lenovo 520,Rp400.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo moto c plus,Rp175.000,,,Surabaya,Hp,Lenovo,Bekas,Shopee
Lenovo A1000 Matot Hp Handphone,Rp35.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
"Lenovo a6010, Mesin a6010",Rp85.000,,,Kab. Jepara,Hp,Lenovo,Bekas,Shopee
Lenovo A7000-a rusak LCD retak seadanya anggap jual sparepart bahan,Rp75.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo V80,Rp50.000,,,Kab. Sumenep,Hp,Lenovo,Bekas,Shopee
Lenovo A2020,Rp155.000,,,Kab. Karanganyar,Hp,Lenovo,Bekas,Shopee
HP LENOVO A2020a40 blank,Rp55.000,,,Kab. Purbalingga,Hp,Lenovo,Bekas,Shopee
"MESIN LENOVO K5 PLAY Ram 3/32 MESIN DIJAMIN HIDUP,Dicolok CES bergetar.",Rp200.000,,,Kab. Barito Utara,Hp,Lenovo,Bekas,Shopee
HP LENOVO A6000 bootloop (tanpa baterai),Rp108.000,,,Kab. Cianjur,Hp,Lenovo,Bekas,Shopee
MESIN LENOVO A6000 NORMAL,Rp100.000,,,Kab. Tangerang,Hp,Lenovo,Bekas,Shopee
Lenovo A3 Ram 1GB Garansi,Rp204.000,3.7,3 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
"Lenovo Vibe P1 3/32 GB, mulus, DualSIM (nano) 4G, sudah upgrade ke Android 9 (crDroid)",Rp600.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
lenovo,Rp100.000,,,,Hp,Lenovo,Bekas,Shopee
Mesin LENOVO Vibe P1 Turbo P1A42 (mati total),Rp75.000,,,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
Lenovo S930 EX Garansi Resmi,Rp450.000,,,Depok,Hp,Lenovo,Bekas,Shopee
Lenovo K5(K350T) minus lcd saja,Rp150.000,,,Makassar,Hp,Lenovo,Bekas,Shopee
Lenovo s60a bootlop,Rp100.000,,,,Hp,Lenovo,Bekas,Shopee
Lenovo Vibe Shoot ram 3/32gb unit batangan masih normal,Rp550.000,,,Makassar,Hp,Lenovo,Bekas,Shopee
Mesin Lenovo a1000 Normal Tested,Rp88.000,,,Kab. Jepara,Hp,Lenovo,Bekas,Shopee
MESIN LENOVO P1A42 HIDUP NORMAL,Rp180.000,4.0,1 Terjual,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
lenovo L19111 minus lcd,Rp250.000,,,Kab. Lombok Tengah,Hp,Lenovo,Bekas,Shopee
Lenovo phab 2 pro 4GB+64GB LTE,Rp900.000,5.0,1 Terjual,Kab. Semarang,Hp,Lenovo,Bekas,Shopee
Lenovo k305t minus lcd baca deskripsi!!!!,Rp200.000,,,Bogor,Hp,Lenovo,Bekas,Shopee
lenovo a6 note minus,Rp170.000,3.7,4 Terjual,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
Mesin Lenovo Vibe K5 Plus - A6020a46 2/16 Hidup Normal Original Copotan | Mesin Saja | Mojo Part,Rp128.500,5.0,2 Terjual,Kab. Mojokerto,Hp,Lenovo,Bekas,Shopee
Mesin Lenovo A7000 2/8 Hidup Minus Bootloop Original Copotan | Mesin Saja | Mojo Part,Rp49.001,,,Kab. Mojokerto,Hp,Lenovo,Bekas,Shopee
lenovo A6000,Rp49.000,,,Malang,Hp,Lenovo,Bekas,Shopee
LENOVO VIBE SHOT 3/32 & NOKIA C1 1/16,Rp450.000,5.0,1 Terjual,Kab. Tanjung Jabung Timur,Hp,Lenovo,Bekas,Shopee
LENOVO A6000,Rp496.000,5.0,5 Terjual,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
Lenovo Vibe X2 | Lenovo X2 Original Resmi,Rp1.499.000,,1 Terjual,Kab. Jember,Hp,Lenovo,Bekas,Shopee
LENOVO K6 NOTE/K6 PLUS,Rp250.000,,,Kab. Asahan,Hp,Lenovo,Bekas,Shopee
hp lenovo a7000 minus pengecasan,Rp250.000,,,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
Lenovo Vibe K4 Note & Lenovo Vibe X2 + Free Lenovo Ant VR Kit Original,Rp1.499.000,5.0,2 Terjual,Kab. Jember,Hp,Lenovo,Bekas,Shopee
Lenovo Z5s - RAM 6GB ROM 64GB,Rp3.400.000,5.0,1 Terjual,Jakarta Selatan,Hp,Lenovo,Bekas,Shopee
lenovo k4 note,Rp300.000,,,Kab. Brebes,Hp,Lenovo,Bekas,Shopee
Lenovo K4 note garansi resmi,Rp1.755.000,5.0,4 Terjual,,Hp,Lenovo,Bekas,Shopee
"Lenovo Legion Y90 5G GAMING- 640gb, 256GB BNIB - ORIGINAL NEW",Rp9.890.000,4.7,4 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
"Lenovo Legion Y700 2025 Super Control Ediiton TB321FU AG 12/256GB Matte Display UFS 4.0 WiFi6 Snapdragon 8 Gen3 2K 8.8"" 165Hz Android 14 ZUI16",Rp6.899.000,5.0,159 Terjual,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
Lenovo leGion y90 ready stock,Rp12.400.000,,,Bekasi,Hp,Lenovo,Bekas,Shopee
"Lenovo Legion Y700 2025 Eclipse Black TB321FU 16/512GB UFS 4.0 WiFi6 Snapdragon 8 Gen3 2K 8.8"" 165Hz Android 15 ZUX OS",Rp7.799.000,4.9,60 Terjual,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
"Lenovo Legion 2 Pro 5G - 512gb, 256GB, 128gb BNIB - ORIGINAL",Rp11.161.500,5.0,6 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo Legion Y700 2023 16/512GB Snapdragon8+ Gen1 New Inter,Rp6.700.000,4.8,5 Terjual,,Hp,Lenovo,Bekas,Shopee
Smartphone Gaming Lenovo Legion Pro Phone Ram 12/256 Fulllset -Muluss,Rp7.550.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo Legion Phone 2 Ram 16/512Gb Fullset All Sim Aman,Rp12.550.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
LENOVO LEGION PHONE PRO 5G Snapdragon 865+ 16/512GB FULLSET,Rp10.850.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo Thinkplus TH30 Headset Bluetooth V5.3 Wireless Headphone Bluetooth Bass Gaming Music tws Headset for Android IOS PC,Rp127.000,4.9,10RB+ Terjual,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
lcd lenovo a6000 ori copotan normal garansi,Rp69.000,4.5,10 Terjual,Kab. Bandung,Hp,Lenovo,Bekas,Shopee
Charger Le X230 X220 X201 X200 20V 3.25A Free kabel power,Rp61.745,4.9,965 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
frame fullset itel a60s a662lm ori copotan,Rp70.000,4.8,5 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
Lenovo Thinkplus TH30/11/10 Headphone Bluetooth V5.4 3D Stereo Built-in Mic Noise Isolating Headset Bluetooth,Rp155.000,4.9,3RB+ Terjual,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
"Monitor Gaming Lenovo LEGION R24s 24"" | R27s 27"" FHD IPS 144Hz 1ms HDR10 HDMI DP",Rp1.694.000,5.0,411 Terjual,Surabaya,Hp,Lenovo,Bekas,Shopee
lcd lenovo A6020a40 ori copotan minsu sentuh ga jalan sebagaian anggap aja jual lcd sama kesing,Rp50.000,5.0,5 Terjual,Kab. Bandung,Hp,Lenovo,Bekas,Shopee
Speaker telfon Lenovo S60 S60-a Original Copotan,Rp7.500,,,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
papan sama mainboard Lenovo k5 ori copotan normal,Rp35.000,,1 Terjual,Kab. Bandung,Hp,Lenovo,Bekas,Shopee
Lenovo Thinkplus TH30 Headset Bluetooth V5.3 3D Stereo Headphone and Miniso M11 Tws Music Earphone Bluetooth V5.3,Rp227.000,4.7,2RB+ Terjual,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
batrai lenovo a7000 bekas copotan kami kirim sesuai Poto,Rp40.000,,,Kab. Bandung,Hp,Lenovo,Bekas,Shopee
Lenovo ThinkPad X240 X250 X260 X270 X280 Core i3/i5/i7 | Second Original Dan Murah,Rp2.475.000,5.0,411 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
mesin Lenovo A7000-a,Rp60.000,3.7,17 Terjual,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
Baterai Bekas Lenovo S820 BL210,Rp10.000,4.0,1 Terjual,Kab. Purbalingga,Hp,Lenovo,Bekas,Shopee
CONNECTOR CHARGE / CHARGER / KONEKTOR CAS LENOVO S920,Rp600,4.9,10RB+ Terjual,Jakarta Barat,Hp,Lenovo,Bekas,Shopee
lensa kaca kamera Lenovo P70-a Bekas Copotan,Rp7.500,,,Jakarta Timur,Hp,Lenovo,Bekas,Shopee
Speker Musik Buzzer Lenovo Vibe C A2020a40,Rp5.000,5.000,2 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
Lenovo Thinkplus NEW TH66 Headset Bluetooth V5.4 Sport Bass Music Gaming HD Noise Reduction Headphone with mic,Rp215.000,4.9,2RB+ Terjual,Jakarta Utara,Hp,Lenovo,Bekas,Shopee
Unit Tablet Lenovo Tab 2 A7-30HC 1/8GB 3G Normal Siap Pakai,Rp250.000,4.5,5 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
Baterai Bekas Lenovo S850/BL220,Rp20.000,,2 Terjual,Kab. Purbalingga,Hp,Lenovo,Bekas,Shopee
Layar sentuh touchscreen lenovo S 850 s850+,Rp12.500,5.0,3 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
FLEXIBEL VIVO Y69 BOARD ORI,Rp9.000,4.8,121 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
Lenovo vibe a2020a40 minus,Rp100.000,,,Kab. Lombok Tengah,Hp,Lenovo,Bekas,Shopee
LENOVO K5 PLAY,Rp350.000,,,Kab. Pasuruan,Hp,Lenovo,Bekas,Shopee
Lenovo A706 HP Android handphone,Rp100.000,,,Tangerang,Hp,Lenovo,Bekas,Shopee
Lenovo p1 turbo,Rp1.000.000,4.9,101 Terjual,Kab. Bogor,Hp,Lenovo,Bekas,Shopee
Lenovo Motopad 60 NEO Mediatek Dimensity 6300 4GB 128GB 4GB IPS Touchscreen Polar Blue,Rp2.669.000,5.0,12 Terjual,,Hp,Lenovo,Bekas,Shopee
HANDPHONE BEKAS SECOND SMARTFREN R2 I56D2G MATI TOTAL,Rp55.000,,,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
lenovo a6600,Rp150.000,,,Kab. Lampung Utara,Hp,Lenovo,Bekas,Shopee
mesin Lenovo K4 note a7010 ram 3/16gb normal no sandi,Rp185.000,5.0,2 Terjual,Kab. Purbalingga,Hp,Lenovo,Bekas,Shopee
Mesin Lenovo K320T Hidup Minus (Lihat Deskripsi) Original Copotan | Mesin Saja | Mojo Part,Rp79.001,,,Kab. Mojokerto,Hp,Lenovo,Bekas,Shopee
Lenovo K860 Big screen kamera,Rp260.000,4.0,2 Terjual,Tangerang,Hp,Lenovo,Bekas,Shopee
Unit Mesin Lenovo A6000 Hidup,Rp70.000,,,Kab. Banyuasin,Hp,Lenovo,Bekas,Shopee
lenovo vibe,Rp100.000,,,Kab. Karawang,Hp,Lenovo,Bekas,Shopee
Lenovo L1911,Rp180.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
Lenovo A5s,Rp85.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
Mesin Lenovo VIBE X2 Minus Mati Kode Barang MJ-29,Rp85.000,,,Tangerang,Hp,Lenovo,Bekas,Shopee
Lenovo A2010 4 LTE,Rp1.010.000,,,Kab. Sukoharjo,Hp,Lenovo,Bekas,Shopee
hp lenovo k5 plus A6020A46 kondisi mati,Rp75.000,,,Kab. Sidoarjo,Hp,Lenovo,Bekas,Shopee
unit lenovo A2020a40 putih dan hitam minus,Rp55.000,,,Kab. Purbalingga,Hp,Lenovo,Bekas,Shopee
lenovo k5,Rp200.000,,,Kab. Wonogiri,Hp,Lenovo,Bekas,Shopee
Mesin lenovo K13 Normal,Rp150.000,,,Kab. Bandung,Hp,Lenovo,Bekas,Shopee
mesin lenovo k14 minus lcd,Rp180.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
mesin hp Lenovo Vibe X2 2/32gb normal no minus no bootloop,Rp200.000,,,Bandung,Hp,Lenovo,Bekas,Shopee
LENOVO VIBE C A2020 ORIGINAL NORMAL,Rp327.000,5.0,2 Terjual,Kab. Cirebon,Hp,Lenovo,Bekas,Shopee
LENOVO K6 Power 3/32 - Gold BNIB,Rp1.928.500,,,Malang,Hp,Lenovo,Bekas,Shopee
"Moto G06 Power 128GB RAMBoost 12GB - 6.88"" - 7000mAh - 50MP Pro Mode - DolbyStereo - GorillaGlass3 IP64 - WaterTouch - NFC - Pantone Vegan Leather",Rp2.142.000,5.0,20 Terjual,Jakarta Pusat,Hp,Lenovo,Bekas,Shopee
