detail produk-href,nama_produk,harga,rating,jumlah_terjual,lokasi_penjual,brand,kategori,kondisi,platform
https://www.tokopedia.com/alienwareofficial/lenovo-ideapad-slim-3-14-i7-13620h-i5-13420h-i5-12450h-i3-1315u-8gb-16gb-512gb-ssd-14-0fhd-w11-fhd-ips-wuxga-1732935221891663123?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D1496513,"LENOVO Ideapad Slim 3 14 i7-13620H/i5-13420H/i5-12450H/i3-1315U 8GB/16GB 512GB SSD 14.0FHD W11 FHD IPS WUXGA - LAPTOP, I3 1315 8GB 256GB",Rp7.599.000,5.0,Terjual 1 rb+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovoauthorizedbogor/lenovo-ideapad-slim-3-14iru8-core-i3-1315u-ram-8gb-512gb-windows-11-ohs-14-full-hd-1732720833497695240?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3 14IRU8 Core i3 1315U Ram 8GB 512GB Windows 11+OHS 14"" Full HD - RAM 8GB 256GB SSD, LAPTOP ONLY",Rp7.649.000,5.0,Terjual 250+,Kab. Bogor,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/amd-id/lenovo-v14-g4-ryzen-5-7520u-8gb-16gb-512gb-w11-ohs-14-fhd-1732771520608568699?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D79275,"Lenovo V14 G4 Ryzen 5 7520U 8GB / 16GB 512GB W11+OHS 14"" FHD - Arctic Grey (7520U /16GB /512GB), Standard",Rp9.999.000,4.9,Terjual 3 rb+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-tangerang/lenovo-v14-i5-13420h-512gb-ssd-8gb-fhd-ips-win11-ohs-1731294875801847806?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V14 i5-13420H 512GB SSD 8GB FHD IPS Win11+OHS - 8GB_STANDAR, TANPA_ANTIGORES",Rp9.999.000,5.0,Terjual 100+,Kota Tangerang,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/hosanacomp/lenovo-v15-g4-amn-ryzen-5-7520u-8gb-512gb-ssd-1tb-ssd-15-6-fhd-win11-1731184852446053420?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO V14-G4AMN-82YT0115ID - AMD RYZEN 3 7320U 8GB 512GB SSD 14"" FHD WIN11 + OHS - 8GB 256GB SSD, WIN11",Rp7.799.000,4.6,Terjual 50+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim-3-14irh10-intel-core-i5-13420h-16gb-512gb-ssd-w11-oh24-m365-1734008101319836832?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 3 14IRH10 Intel Core i5-13420H 16GB 512GB SSD W11 OH24 + M365 - Luna Grey,Rp13.199.000,5.0,Terjual 30+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovoyogyakartaselatan/lenovo-v14-g4-ryzen-3-7320u-8gb-256gb-w11-1730673368019076621?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo V14 G4 | Ryzen 3 7320U 8GB 256GB W11,Rp7.500.000,5.0,Terjual 30+,Kota Yogyakarta,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/justin-shop/lenovo-v14-intel-i3-1315u-8gb-512ssd-windows-1731629677463504733-1734684509600450397?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO V14 INTEL i3 1315U 8GB 512SSD WINDOWS ORIGINAL - 8GB, 256SSD",Rp6.650.000,5.0,Terjual 21,Kota Surabaya,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/sinarmulia/lenovo-v14-ryzen-3-7320u-256gb-512gb-ssd-8gb-win11-ohs-1732737455946827551?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V14 Ryzen 3 7320U 256GB / 512GB SSD 8GB Win11+OHS - 512GB, TANPA_ANTIGORES",Rp8.199.000,5.0,Terjual 80+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/edycom/lenovo-ideapad-slim-3-14iau7-i3-1215u-8gb-256gb-512gb-14-fhd-w11-ohs-256gb-f3a4e?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 14IAU7 I3 1215U 8GB 256GB/512GB 14"" FHD W11+OHS - 256GB",Rp6.080.000,5.0,Terjual 21,Kota Pekanbaru,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-loq-essential-rtx-5050-intel-core-i5-13450hx-144hz-100srgb-16gb-512ssd-windows-11-office-15irx11-3kid-1734445031511328138?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo LOQ Essential RTX 5050 Intel core I5 13450HX 144Hz 100SRGB 16GB 512SSD Windows 11 Office 15IRX11 -3KID - Normal Bundling,Rp17.899.000,5.0,Terjual 250+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/starjayaelectronic/lenovo-thinkpad-t480s-core-i7-8650u-24gb-ram-512gb-nvme-ssd-ts-full-hd-1733593194371975083?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo ThinkPad T480s Core i7-8650U 24GB RAM 512GB NVMe SSD TS FULL HD - T460 I5, 8GB/128GB",Rp2.400.000,4.9,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/intelstore-id/laptop-lenovo-v14-g5-irl-core-i3-1315u-16gb-8gb-256ssd-14-fhd-w11-1733386294732096938?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Laptop Lenovo V14 G5 IRL - Core I3 1315U / 16GB 8GB 256SSD 14"" FHD W11 - NON BUNDLING, 8GB | 256GB",Rp7.699.000,5.0,Terjual 1 rb+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/justin-shop/lenovo-ideapad-slim-1-intel-n4500-8-gb-512ssd-windows-office-original-1731629677272074077?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO IDEAPAD SLIM 1 INTEL N4500 8 GB 512SSD WINDOWS OFFICE ORIGINAL,Rp5.350.000,5.0,Terjual 50+,Kota Surabaya,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-tangerang/lenovo-loq-gaming-i7-13650hx-rtx4050-512gb-ssd-12gb-16gb-144hz-ips-win11-1732577762008336382?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo LOQ Gaming i7-13650HX RTX4050 512GB SSD 12GB/16GB 144Hz IPS Win11 - 16GB_STANDAR, TANPA_ANTIGORES",Rp19.699.000,5.0,Terjual 16,Kota Tangerang,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/youngscom/lenovo-thinkpad-l14-g2-intel-core-i5-gen-11th-8gb-256gb-laptop-1734424982273427289?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO THINKPAD L14 G2 Intel Core i5 Gen 11th 8GB 256GB Laptop,Rp4.588.000,5.0,Terjual 3,Kab. Sleman,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/juragan-digital/lenovo-ideapad-v14-iil-intel-core-i3-1005g1-ram-8gb-512gb-ssd-14-1732468699321697389?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD V14-IIL Intel Core i3-1005g1 Ram 8gb 512gb SSD 14"" - (PROMO) 4GB/128GB SSD",Rp4.251.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-ideapad-slim-5-14-oled-ultra-5-225h-24gb-512gb-w11-ohs-m365b-14-0wuxga-blit-1732415976545289932?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 5 14 OLED ULTRA 5 225H 24GB 512GB W11+OHS+M365B 14.0WUXGA BLIT - LAPTOP, 16GB",Rp15.699.000,5.0,Terjual 21,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/intikomstore/lenovo-ideapad-slim-1-7xid-intel-celeron-n-8gb-256gb-ssd-win11-ohs-1734871713082803607-1734871753994372503?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 1 7XID [Intel Celeron N4500/8GB/512GB SSD/Win11+OHS] - NO BUNDLING,Rp6.775.000,,,Kota Medan,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-tangerang/lenovo-ideapad-slim-3i-i3-1315u-512gb-ssd-8gb-win11-ohs-1731416963606284286?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS - ARCTIC GREY, TANPA_ANTIGORES",Rp8.449.000,5.0,Terjual 70+,Kota Tangerang,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/gameridos/lenovo-ideapad-slim-3-14-i3-1315-8gb-512gb-w11-free-ohs-m365b-14-0fhd-1733033104754443873?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch%26whid%3D10721961,"LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB W11 FREE OHS+M365B 14.0FHD - Blue 8GB/256GB, Non Bundle",Rp7.599.000,4.9,Terjual 250+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-loq-15irx9-i5-13450hx-rtx3050-6gb-16gb-512gb-w11-ohs-m365b-15-6fhd-144hz-100srgb-4zrgb-1733853604428875468?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO LOQ 15IRX9 i5 13450HX RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 4ZRGB - LAPTOP, 16GB-512GB",Rp17.399.000,4.9,Terjual 500+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/bluechip-computer/laptop-lenovo-v15-g3-i3-1215u-8gb-512gb-15-6-fhd-w11h-ohs21-8gb-512gb-a9902?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LAPTOP Lenovo V15 G3 i3-1215U 8GB 512GB 15,6""FHD W11H + OHS21 - 8GB 512GB",Rp6.199.000,5.0,Terjual 7,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/juragan-digital/lenovo-ideapad-330-intel-core-i5-8gb-ram-512gb-ssd-14-windows-ohs-1732468899763422317?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD 330 intel core i5 8GB Ram 512GB SSD 14"" Windows OHS - ONYX BLACK, (PROMO) 4GB/1TB HDD",Rp4.518.400,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/starjayaelectronic/laptop-lenovo-thinkpad-t470s-core-i7-gen-6-8gb-256gb-free-mouse-tas-1733591774848649131?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Laptop Lenovo Thinkpad T470S Core i7 Gen 6 - 8GB/256GB free mouse/tas - T460 i5-6, 8GB/128GB",Rp2.400.000,4.7,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-ideapad-slim-3i-15-inch-core-i3-1315u-8gb-512ssd-windows-11-office-fhd-wifi-6-15iru8-kxid-1734496942527907210?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 3i 15 Inch Core i3-1315u 8GB 512SSD Windows 11 Office FHD Wifi 6 15IRU8 -KXID - Normal Bundling,Rp8.449.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spacecompid/lenovo-ideapad-slim-3-amd-3020e-8gb-ram-512gb-ssd-14-inch-1731499457142162629?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 [AMD 3020E] 8GB RAM | 512GB SSD | 14 INCH - AMD 3020e, 4GB/256GB SSD",Rp2.799.000,5.0,Terjual 60+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-v15-g5-irl-i5-13420h-8gb-512gb-w11-ohs-15-6fhd-ips-1732408432029107916?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO V15 G5 IRL i5 13420H 8GB 512GB W11+OHS 15.6FHD IPS - LAPTOP,Rp10.299.000,5.0,Terjual 19,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-tangerang/lenovo-ideapad-slim-3i-i5-13420h-512gb-ssd-8gb-wuxga-ips-win11-ohs-1731497019263322110?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i5-13420H 512GB SSD 8GB WUXGA IPS Win11+OHS - LUNA GREY, TANPA_ANTIGORES",Rp9.849.000,5.0,Terjual 21,Kota Tangerang,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/spacecompid/lenovo-ideapad-slim-3-celeron-n4020-4gb-ram-512gb-ssd-14inch-1735259898062472389?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO IDEAPAD SLIM 3 [CELERON N4020] 4GB RAM | 512GB SSD | 14INCH - 4GB/256GB SSD, INTEL CELERON N4020",Rp2.799.000,5.0,Terjual 70+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-store-by-dgi/lenovo-yoga-slim-7i-aura-edition-14ill10-oled-ultra-5-226v-16gb-512gb-ssd-14-wuxga-oled-w11h-oh24-m365-83jx00awid-1732977614543554174-1735269813934458494?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO Yoga Slim 7i Aura Edition 14ILL10 OLED ULTRA 5 226V 16GB 512GB SSD 14"" WUXGA OLED W11H OH24+M365 83JX00AWID - 83JX00AWID",Rp17.205.000,4.8,Terjual 50+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/bubble-wrap-untuk-keamanan-extra-1734914486762505610-1735242793108997514?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo Legion 9i RTX 5090 440Hz Core Ultra 9 275HX 64GB RAM 2TB SSD Windows 11 Office 18IAX10 49ID - Non Bundling,Rp114.899.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopgrosirid/lenovo-ideapad-slim-1-intel-i5-1335-24gb-1tb-ssd-15-6-fullhd-windows11-ips-iris-graphics-1734268230570181961?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 1 Intel i5 1335 24GB 1TB Ssd 15.6"" FullHD Windows11 Ips Iris Graphics - 8GB/256GB, Unit Only",Rp8.199.000,5.0,Terjual 30+,Kota Administrasi Jakarta Selatan,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-indonesia-official/lenovo-ideapad-slim-3i-i3-1315u-256gb-ssd-8gb-win11-ohs-1732262723877897738?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3i i3-1315U 256GB SSD 8GB Win11+OHS - ABYSS BLUE, TANPA_ANTIGORES",Rp7.899.000,5.0,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim-3-14irh10-core-i7-13620h-16gb-512gb-w11-ohs-1731412961580778656?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo IdeaPad Slim 3 14IRH10 Core i7-13620H 16GB 512GB W11 OHS - Cosmic Blue,Rp14.699.000,5.0,Terjual 250+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-indonesia-official/lenovo-v14-ryzen-3-7320u-256gb-512gb-ssd-8gb-win11-ohs-1732738301241034250?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V14 Ryzen 3 7320U 256GB/512GB SSD 8GB Win11+OHS - TANPA_ANTIGORES, 512GB",Rp8.199.000,4.9,Terjual 100+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/hosanacomp/laptop-lenovo-v14-g2-i3-11154-8gb-256gb-ssd-512gb-ssd-14-win10-pro-1734961887555716140?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LAPTOP LENOVO V14 G5 - I3 1315U 8GB 256GB SSD/512GB SSD 14"" WIN11 PRO + OHS - 8GB 256GB SSD, WIN11 HOME",Rp7.899.000,4.9,Terjual 100+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/auratechnology/lenovo-v14-g4-amd-athlon-silver-7120u-8gb-512gb-radeon-610m-14-0-fhd-8gb-ssd-256gb-3a6ee?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,LENOVO V14 G4 AMD ATHLON SILVER 7120U 8GB 512GB RADEON 610M 14.0 FHD - 8GB/SSD 256GB,Rp6.999.000,5.0,Terjual 40+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/decacom/lenovo-ideapad-slim-1-14-athlon-silver-7120u-8gb-256-512gb-w11-ohs-14-0-1729813750700279775-1735244617866446815?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO V14 G3 i7-1255U 16GB 512GB W11+OHS 14.0FHD GRY -K3ID - LAPTOP, 16GB 512GB",Rp11.499.000,5.0,Terjual 40+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovoauthorizedbogor/lenovo-v14-g4-abp-ryzen-5-7430u-16gb-512gb-full-hd-ips-windows-11-ohs-laptop-grey-garansi-resmi-2-tahun-1729970859171349512?extParam=ivf%3Dtrue%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V14 G4 ABP Ryzen 5 7430U 16GB 512GB Full HD IPS Windows 11+OHS Laptop Grey Garansi Resmi 2 Tahun - RAM 8GB, Laptop",Rp8.599.000,5.0,Terjual 100+,Kab. Bogor,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/redstarelectronic/terlaris-laptop-lenovo-ideapad-core-i3-8gb-512gb-ssd-8gb-1tb-4gb-500gb?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,!!!TERLARIS!!! LAPTOP LENOVO IDEAPAD CORE i3 ( 8GB/512GB SSD-8GB/1TB) - 4GB/500GB,Rp2.800.000,4.5,Terjual 250+,Kota Administrasi Jakarta Barat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim-5-14iah10-ultra-5-225h-16gb-512gb-ssd-w11-oh2024-14-wuxga-oled-1733019990534096032?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo IdeaPad Slim 5 14IAH10 Ultra 5 225H 16GB 512GB SSD W11 OH2024 14"" WUXGA OLED - Luna Grey",Rp16.299.000,5.0,Terjual 70+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/jayn-stark/laptop-lenovo-loq-15-intel-core-i7-13650hx-32gb-ddr5-1tb-ssd-rtx4050-6gb-fhd-ips-100-srgb-win-11-ohs-1734445964071240802?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Laptop Lenovo LOQ 15 Intel Core i7 13650HX 32GB DDR5 1TB SSD RTX4050-6GB FHD IPS 100%sRGB Win 11 + OHS,Rp10.000.000,5.0,Terjual 6,Kab. Bandung,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovo-official/lenovo-v15-g5-irl-core-i3-1315u-8gb-512gb-ssd-intel-uhd-graphics-15-6-fhd-2y-w11-oh2024-1732292621684671648?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo V15 G5 IRL Core i3-1315U 8GB 512GB SSD Intel UHD Graphics 15.6"" FHD 2Y W11+OH2024 - 8GB",Rp8.599.000,5.0,Terjual 100+,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/lenovolegion/lenovo-ideapad-slim-3-14irh10-i7-13620h-16gb-512gb-w11-ohs-14-wuxga-ips-backlit-1730916072286095052?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3 14IRH10 i7 13620H 16GB 512GB W11+OHS 14"" WUXGA IPS Backlit - LAPTOP",Rp13.399.000,5.0,Terjual 26,Kota Administrasi Jakarta Pusat,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/bubble-wrap-untuk-keamanan-extra-1733833505346979210-1734807442339235210?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,Lenovo ThinkPad E14 Gen 7 Core Ultra 5 226V 16GB 512SSD Windows 11 Pro 14 Inch IPS WUXGA 00ID Intel - Normal Bundling,Rp21.999.000,5.0,Terjual 100+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/juragan-digital/lenovo-ideapad-slim-3i-intel-pentium-n6405-8gb-ram-512gb-ssd-14-w11-office-2021-1729907721973630061?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"LENOVO Ideapad Slim 3i INTEL Pentium N6405 8GB RAM 512GB SSD 14"" W11 OFFICE 2021 - CHERRY RED, 4GB - SSD 256GB",Rp4.144.560,5.0,Terjual 50+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/laptopmurahid/lenovo-ideapad-slim-3-14-i3-1315-24gb-1tb-ssd-win-11-office-14-0fhd-garansi-resmi-2-tahun-1733452152109958422?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,lenovo Ideapad slim 3 14 I3 1315 24GB 1TB SSD WIN 11 + OFFICE 14.0FHD Garansi Resmi 2 Tahun - 8GB 256SSD,Rp7.649.000,5.0,Terjual 1 rb+,Kota Administrasi Jakarta Selatan,Lenovo,Laptop,Baru,Tokopedia
https://www.tokopedia.com/thinkpadofficial/lenovo-ideapad-slim-3-core-i3-1315u-8gb-512ssd-fhd-14-inch-windows-11-ohs-14iru8-6eid-1733119294908368266?extParam=ivf%3Dfalse%26keyword%3Dlaptop+lenovo%26search_id%3D202605051313246FAA8040DA20EF27AZ4K%26src%3Dsearch,"Lenovo Ideapad Slim 3 Core i3 1315U 8GB 512SSD FHD 14 Inch Windows 11 OHS 14IRU8 - 6EID - 256GB SSD, Normal Bundling",Rp7.599.000,5.0,Terjual 60+,Kota Administrasi Jakarta Utara,Lenovo,Laptop,Baru,Tokopedia
